campaign_id,campaign_name,platform,date,impressions,clicks,cost,conversions,revenue,ctr,cpc,conversion_rate,roas,ad_type,audience_segment,device_type,region,bounce_rate,avg_session_duration,engagement_rate,ad_position
1792,Black Friday Deal,FB ads,"March 10, 2024",18866,4197,476.21,26.0,3414.65,22.25,0.11,0.62,7.17,Search Ad,New Users,Unknown,USA,44.0,2m 15s,54.0,Side
1793,Holiday Offer,,15-02-2024,38015,1235,52.93,286.0,748.94,3.25,0.04,23.16,14.15,Search Ad,,Deskotp,Unknown,35.0,3m 40s,59.0,Side
1794,Unknown_campaign,FB ads,2024/04/05,42620,1438,224.63,302.0,2017.86,3.37,0.16,21.0,8.98,Search Ad,,Mobl,Unknown,24.0,2m 15s,55.0,NA
1795,!!!,FB ads,2024/04/05,40147,3128,154.06,77.0,2757.89,7.79,0.05,2.46,17.9,Display Ad,unkown_segment,Mobl,Unknown,40.0,2m 15s,37.0,NA
1796,Unknown_campaign,FB ads,2024/04/05,24624,448,221.21,95.0,2366.75,1.82,0.49,21.21,10.7,Display Ad,unkown_segment,Mobile,Unknown,31.0,,54.0,Side
1797,Black Friday Deal,Gogle Adz,2024-01-01,20825,1153,243.99,282.0,1505.23,5.54,0.21,24.46,6.17,,New Users,Desktop,India,33.0,2m 15s,53.0,Top
1798,Black Friday Deal,Gogle Adz,2024/04/05,13499,1871,363.52,248.0,4366.7,13.86,0.19,13.25,12.01,search_add,unkown_segment,Mobile,India,36.0,3m 40s,32.0,Bottom
1799,Unknown_campaign,google_ads,,37970,3679,218.41,445.0,533.83,9.69,0.06,12.1,2.44,,New Users,Desktop,,22.0,3m 40s,57.0,Bottom
1800,,Facebook Ads,2024/04/05,25504,4510,233.74,291.0,4001.25,17.68,0.05,6.45,17.12,AdX,New Users,Mobl,India,44.0,,58.0,
1801,Holiday Offer,google_ads,2024-01-01,46422,4315,187.86,19.0,1625.12,9.3,0.04,0.44,8.65,,,Mobl,USA,29.0,2m 15s,43.0,NA
1802,Black Friday Deal,Gogle Adz,,46845,2740,465.54,48.0,2455.69,5.85,0.17,1.75,5.27,Search Ad,,Mobile,India,48.0,3m 40s,31.0,Side
1803,Summer Sale,google_ads,15-02-2024,42633,121,454.72,145.0,3712.34,0.28,3.76,119.83,8.16,search_add,unkown_segment,Deskotp,Unknown,36.0,N/A,54.0,Top
1804,Summer Sale,,"March 10, 2024",42358,2725,282.72,227.0,3707.51,6.43,0.1,8.33,13.11,,Returning Customers,Deskotp,Unknown,37.0,2m 15s,47.0,NA
1805,Black Friday Deal,FB ads,,32827,2256,123.96,485.0,1099.58,6.87,0.05,21.5,8.87,Search Ad,unkown_segment,Mobl,,39.0,N/A,59.0,Bottom
1806,Holiday Offer,google_ads,"March 10, 2024",43343,297,100.54,71.0,785.9,0.69,0.34,23.91,7.82,Video Ad,Returning Customers,Mobile,Europe,28.0,2m 15s,49.0,
1807,,Google Ads,15-02-2024,48824,540,334.14,26.0,4026.79,1.11,0.62,4.81,12.05,AdX,unkown_segment,Desktop,India,25.0,2m 15s,56.0,Bottom
1808,Holiday Offer,google_ads,"March 10, 2024",49250,1073,359.64,464.0,671.99,2.18,0.34,43.24,1.87,search_add,unkown_segment,,India,37.0,3m 40s,31.0,NA
1809,Holiday Offer,Unknown,2024-01-01,17029,1425,371.48,466.0,4025.02,8.37,0.26,32.7,10.84,Video Ad,Returning Customers,,,44.0,2m 15s,42.0,
1810,Unknown_campaign,,15-02-2024,32136,220,101.8,137.0,893.23,0.68,0.46,62.27,8.77,Display Ad,,Deskotp,USA,32.0,,47.0,NA
1811,Holiday Offer,Gogle Adz,,36591,1499,221.58,182.0,1508.71,4.1,0.15,12.14,6.81,Display Ad,Returning Customers,Mobile,Unknown,21.0,2m 15s,42.0,Bottom
1812,,Gogle Adz,2024/04/05,15451,931,148.14,249.0,598.32,6.03,0.16,26.75,4.04,search_add,New Users,Mobile,Unknown,47.0,2m 15s,52.0,Bottom
1813,Holiday Offer,Gogle Adz,2024/04/05,41326,4903,159.53,410.0,2501.21,11.86,0.03,8.36,15.68,Video Ad,Returning Customers,Mobile,,45.0,N/A,57.0,Bottom
1814,,FB ads,2024-01-01,31287,3312,398.9,237.0,1405.34,10.59,0.12,7.16,3.52,,,Desktop,USA,43.0,2m 15s,50.0,Side
1815,,FB ads,"March 10, 2024",44019,2864,54.42,382.0,3373.3,6.51,0.02,13.34,61.99,Search Ad,Returning Customers,Desktop,Europe,21.0,,49.0,Side
1816,Unknown_campaign,,"March 10, 2024",47844,1856,214.08,109.0,2310.53,3.88,0.12,5.87,10.79,AdX,unkown_segment,Desktop,India,29.0,3m 40s,42.0,Side
1817,!!!,,,7323,1919,117.9,152.0,3930.49,26.21,0.06,7.92,33.34,Display Ad,New Users,Mobile,India,46.0,2m 15s,56.0,Side
1818,Unknown_campaign,Unknown,15-02-2024,8409,1964,374.64,221.0,2799.56,23.36,0.19,11.25,7.47,Display Ad,unkown_segment,Deskotp,,21.0,,57.0,Side
1819,Black Friday Deal,,,9563,1142,275.2,157.0,2841.74,11.94,0.24,13.75,10.33,,Returning Customers,Unknown,India,37.0,2m 15s,58.0,Bottom
1820,,google_ads,15-02-2024,23729,2877,79.94,378.0,4819.53,12.12,0.03,13.14,60.29,,unkown_segment,Mobl,India,23.0,N/A,38.0,NA
1821,,Unknown,15-02-2024,14377,4833,344.58,196.0,4370.9,33.62,0.07,4.06,12.68,search_add,New Users,Mobile,India,22.0,,41.0,NA
1822,,,,9906,674,384.2,252.0,1724.39,6.8,0.57,37.39,4.49,AdX,,Mobile,,27.0,2m 15s,53.0,Top
1823,Summer Sale,Unknown,,35467,3149,350.88,21.0,2272.91,8.88,0.11,0.67,6.48,AdX,,Unknown,Unknown,28.0,,55.0,Side
1824,,,"March 10, 2024",21032,2848,169.77,430.0,1909.39,13.54,0.06,15.1,11.25,,Returning Customers,Mobile,USA,46.0,,56.0,NA
1825,Unknown_campaign,Facebook Ads,2024-01-01,49541,1075,77.19,229.0,1028.33,2.17,0.07,21.3,13.32,Video Ad,,Mobl,Unknown,28.0,,50.0,
1826,,FB ads,2024-01-01,23200,330,205.74,170.0,2204.79,1.42,0.62,51.52,10.72,,unkown_segment,Mobl,USA,48.0,N/A,44.0,Top
1827,Unknown_campaign,Google Ads,"March 10, 2024",43441,4286,93.12,481.0,4907.57,9.87,0.02,11.22,52.7,Video Ad,New Users,Unknown,Europe,27.0,,34.0,NA
1828,Holiday Offer,Facebook Ads,2024/04/05,42324,106,347.94,197.0,607.18,0.25,3.28,185.85,1.75,Video Ad,,Mobl,USA,40.0,2m 15s,33.0,
1829,Black Friday Deal,Facebook Ads,2024-01-01,7814,773,405.51,220.0,2067.97,9.89,0.52,28.46,5.1,AdX,Returning Customers,,USA,40.0,,50.0,Side
1830,Black Friday Deal,google_ads,2024/04/05,37386,3583,303.68,255.0,2816.33,9.58,0.08,7.12,9.27,Video Ad,New Users,Mobl,USA,26.0,2m 15s,55.0,Bottom
1831,Holiday Offer,FB ads,,29878,2233,80.51,288.0,1747.41,7.47,0.04,12.9,21.7,,New Users,Desktop,Unknown,20.0,3m 40s,49.0,
1832,!!!,Facebook Ads,"March 10, 2024",23666,1949,110.43,106.0,4971.64,8.24,0.06,5.44,45.02,Search Ad,,Deskotp,Europe,32.0,3m 40s,57.0,Top
1833,,FB ads,15-02-2024,24564,4202,192.29,430.0,3185.55,17.11,0.05,10.23,16.57,AdX,,Desktop,USA,21.0,N/A,39.0,
1834,Holiday Offer,Unknown,,47104,3422,158.4,390.0,3245.66,7.26,0.05,11.4,20.49,search_add,New Users,Desktop,,33.0,3m 40s,41.0,
1835,Unknown_campaign,Gogle Adz,2024-01-01,33737,1535,171.07,275.0,1170.6,4.55,0.11,17.92,6.84,,New Users,Mobile,Europe,27.0,3m 40s,41.0,Bottom
1836,Unknown_campaign,Unknown,2024-01-01,47437,1920,209.92,310.0,2773.75,4.05,0.11,16.15,13.21,,New Users,Desktop,,21.0,N/A,39.0,Side
1837,Unknown_campaign,Unknown,,13351,1191,59.94,55.0,4960.57,8.92,0.05,4.62,82.76,Search Ad,,Deskotp,India,49.0,N/A,38.0,
1838,Unknown_campaign,FB ads,,44917,2868,190.02,51.0,4210.66,6.39,0.07,1.78,22.16,,,Deskotp,,24.0,N/A,37.0,Side
1839,Summer Sale,,2024-01-01,30271,2694,64.23,35.0,3017.5,8.9,0.02,1.3,46.98,,New Users,Mobl,Unknown,49.0,2m 15s,46.0,Top
1840,,Facebook Ads,,42546,812,436.12,141.0,2409.74,1.91,0.54,17.36,5.53,Display Ad,,Mobile,USA,45.0,3m 40s,59.0,Side
1841,!!!,Unknown,,15088,3610,465.6,95.0,928.28,23.93,0.13,2.63,1.99,search_add,Returning Customers,Desktop,Unknown,39.0,N/A,55.0,Side
1842,Black Friday Deal,FB ads,2024/04/05,34102,1247,311.42,333.0,4073.34,3.66,0.25,26.7,13.08,search_add,,Mobl,India,35.0,2m 15s,42.0,
1843,!!!,Facebook Ads,2024/04/05,38446,1113,378.51,283.0,2187.31,2.89,0.34,25.43,5.78,AdX,New Users,,,25.0,3m 40s,43.0,Bottom
1844,!!!,Unknown,,18266,4960,325.22,419.0,3595.39,27.15,0.07,8.45,11.06,,Returning Customers,Deskotp,Unknown,36.0,3m 40s,42.0,Bottom
1845,Unknown_campaign,Unknown,15-02-2024,10029,4045,167.23,50.0,4766.39,40.33,0.04,1.24,28.5,AdX,unkown_segment,Desktop,Unknown,45.0,3m 40s,58.0,Top
1846,!!!,FB ads,,10756,2214,484.71,308.0,2939.11,20.58,0.22,13.91,6.06,Video Ad,,Mobl,India,25.0,N/A,35.0,
1847,Holiday Offer,Unknown,15-02-2024,42002,1133,424.27,25.0,4889.58,2.7,0.37,2.21,11.52,,unkown_segment,Mobl,,31.0,,46.0,Bottom
1848,Unknown_campaign,Unknown,15-02-2024,27683,1556,142.61,65.0,4769.2,5.62,0.09,4.18,33.44,Display Ad,,Mobile,India,24.0,2m 15s,37.0,Top
1849,Holiday Offer,Gogle Adz,15-02-2024,18912,2980,443.89,494.0,2884.79,15.76,0.15,16.58,6.5,,Returning Customers,Mobl,Europe,37.0,3m 40s,37.0,
1850,!!!,FB ads,,30129,1280,64.9,118.0,4795.06,4.25,0.05,9.22,73.88,search_add,unkown_segment,Deskotp,,42.0,N/A,35.0,Bottom
1851,Black Friday Deal,Gogle Adz,"March 10, 2024",34713,586,295.89,343.0,4587.83,1.69,0.5,58.53,15.51,,Returning Customers,Deskotp,Unknown,35.0,2m 15s,31.0,NA
1852,Summer Sale,Facebook Ads,2024/04/05,49783,2970,121.15,137.0,3530.23,5.97,0.04,4.61,29.14,Display Ad,New Users,Mobile,Europe,32.0,,50.0,NA
1853,Summer Sale,Unknown,2024/04/05,10678,4556,235.13,79.0,2650.61,42.67,0.05,1.73,11.27,,,Mobl,Unknown,39.0,N/A,42.0,Bottom
1854,!!!,google_ads,2024-01-01,49865,1963,124.54,482.0,4269.03,3.94,0.06,24.55,34.28,AdX,,Mobl,,25.0,N/A,52.0,Side
1855,!!!,Google Ads,2024/04/05,36070,4137,386.74,69.0,757.46,11.47,0.09,1.67,1.96,AdX,,Mobile,Europe,44.0,2m 15s,35.0,Bottom
1856,,Unknown,2024/04/05,32054,1424,261.04,166.0,1680.31,4.44,0.18,11.66,6.44,AdX,New Users,Desktop,,25.0,2m 15s,38.0,
1857,Black Friday Deal,FB ads,15-02-2024,33401,3199,63.59,422.0,1271.04,9.58,0.02,13.19,19.99,Display Ad,New Users,Deskotp,,23.0,,39.0,Side
1858,Summer Sale,Google Ads,"March 10, 2024",15383,1862,365.52,46.0,2673.6,12.1,0.2,2.47,7.31,Video Ad,Returning Customers,Desktop,USA,20.0,N/A,53.0,Bottom
1859,Summer Sale,Facebook Ads,2024/04/05,20186,3296,137.21,67.0,2569.01,16.33,0.04,2.03,18.72,search_add,Returning Customers,Mobile,Unknown,49.0,2m 15s,46.0,
1860,Black Friday Deal,Facebook Ads,2024-01-01,25973,3117,113.52,412.0,4394.81,12.0,0.04,13.22,38.71,Video Ad,,Mobile,USA,34.0,,37.0,NA
1861,Unknown_campaign,Google Ads,"March 10, 2024",45838,4261,180.15,121.0,3960.04,9.3,0.04,2.84,21.98,Search Ad,,Unknown,Europe,42.0,,33.0,Side
1862,!!!,Gogle Adz,"March 10, 2024",39677,1512,99.16,22.0,4247.12,3.81,0.07,1.46,42.83,search_add,Returning Customers,Mobl,USA,36.0,2m 15s,51.0,Bottom
1863,,Google Ads,,8276,1710,233.33,296.0,4679.93,20.66,0.14,17.31,20.06,Search Ad,unkown_segment,Unknown,USA,36.0,,56.0,
1864,Holiday Offer,Unknown,2024/04/05,39927,4254,130.48,313.0,2781.38,10.65,0.03,7.36,21.32,Display Ad,Returning Customers,Mobile,,45.0,N/A,31.0,NA
1865,Holiday Offer,FB ads,"March 10, 2024",17215,2408,235.19,72.0,2205.02,13.99,0.1,2.99,9.38,Search Ad,Returning Customers,Deskotp,USA,20.0,,58.0,Side
1866,,Facebook Ads,15-02-2024,45305,299,470.92,354.0,4652.74,0.66,1.57,118.39,9.88,Search Ad,Returning Customers,Mobl,USA,23.0,3m 40s,57.0,Top
1867,Summer Sale,Facebook Ads,2024/04/05,9717,2264,483.29,136.0,824.58,23.3,0.21,6.01,1.71,Video Ad,Returning Customers,Deskotp,USA,46.0,N/A,36.0,
1868,Unknown_campaign,google_ads,15-02-2024,17249,3748,363.11,225.0,3741.35,21.73,0.1,6.0,10.3,Display Ad,unkown_segment,Desktop,Europe,32.0,2m 15s,43.0,Side
1869,Unknown_campaign,,15-02-2024,20327,2985,433.25,395.0,2687.29,14.68,0.15,13.23,6.2,Video Ad,unkown_segment,Mobile,Europe,47.0,3m 40s,44.0,Side
1870,,Google Ads,,35832,2891,98.68,207.0,1158.22,8.07,0.03,7.16,11.74,Display Ad,unkown_segment,Deskotp,USA,26.0,,47.0,Bottom
1871,Unknown_campaign,Gogle Adz,"March 10, 2024",21704,1145,306.46,160.0,732.27,5.28,0.27,13.97,2.39,AdX,,Mobile,,22.0,N/A,47.0,Bottom
1872,Black Friday Deal,Google Ads,2024/04/05,23883,2458,183.31,364.0,2517.88,10.29,0.07,14.81,13.74,Video Ad,New Users,Mobl,USA,49.0,3m 40s,40.0,NA
1873,Unknown_campaign,Facebook Ads,2024/04/05,48505,893,396.76,336.0,1331.22,1.84,0.44,37.63,3.36,Search Ad,Returning Customers,Mobl,,45.0,2m 15s,56.0,Bottom
1874,Unknown_campaign,Unknown,15-02-2024,36966,1366,51.03,242.0,3521.72,3.7,0.04,17.72,69.01,Display Ad,Returning Customers,Deskotp,Unknown,48.0,,52.0,NA
1875,,Gogle Adz,15-02-2024,9977,487,227.89,472.0,3666.55,4.88,0.47,96.92,16.09,search_add,New Users,Mobile,Unknown,42.0,3m 40s,35.0,Side
1876,Black Friday Deal,Google Ads,2024/04/05,24069,3899,455.34,101.0,3182.09,16.2,0.12,2.59,6.99,search_add,New Users,,India,32.0,3m 40s,41.0,Side
1877,!!!,FB ads,,39443,1475,173.84,110.0,2466.06,3.74,0.12,7.46,14.19,Video Ad,Returning Customers,Unknown,Europe,26.0,3m 40s,59.0,Side
1878,Summer Sale,google_ads,,6674,2768,160.49,385.0,1071.74,41.47,0.06,13.91,6.68,search_add,,Mobile,Europe,48.0,,48.0,
1879,!!!,FB ads,2024-01-01,17699,3192,374.51,465.0,1044.82,18.03,0.12,14.57,2.79,,New Users,,,23.0,N/A,49.0,Side
1880,Summer Sale,Gogle Adz,"March 10, 2024",49552,4817,457.33,420.0,626.72,9.72,0.09,8.72,1.37,Display Ad,New Users,,India,48.0,2m 15s,42.0,NA
1881,Holiday Offer,Gogle Adz,"March 10, 2024",5233,3802,100.74,193.0,1516.05,72.65,0.03,5.08,15.05,AdX,New Users,Unknown,Europe,35.0,,31.0,Bottom
1882,Black Friday Deal,Unknown,"March 10, 2024",48893,4991,337.94,81.0,1792.29,10.21,0.07,1.62,5.3,Display Ad,Returning Customers,Unknown,Unknown,47.0,,33.0,Bottom
1883,Black Friday Deal,Google Ads,2024/04/05,19061,134,70.66,316.0,4443.13,0.7,0.53,235.82,62.88,Search Ad,unkown_segment,Mobile,Unknown,34.0,,30.0,NA
1884,,,"March 10, 2024",11476,2265,313.84,322.0,4959.5,19.74,0.14,14.22,15.8,Display Ad,New Users,Unknown,Europe,49.0,3m 40s,50.0,Side
1885,,FB ads,"March 10, 2024",17152,4427,128.41,495.0,3505.46,25.81,0.03,11.18,27.3,Search Ad,Returning Customers,Mobile,USA,44.0,2m 15s,33.0,NA
1886,Summer Sale,,2024/04/05,26266,1706,69.05,197.0,1743.17,6.5,0.04,11.55,25.25,,unkown_segment,Desktop,Unknown,21.0,N/A,42.0,Side
1887,Black Friday Deal,Facebook Ads,,15733,4096,417.72,421.0,3577.67,26.03,0.1,10.28,8.56,,,Unknown,Unknown,41.0,N/A,57.0,NA
1888,,google_ads,15-02-2024,29523,4174,359.57,23.0,4711.59,14.14,0.09,0.55,13.1,search_add,unkown_segment,Deskotp,,32.0,N/A,54.0,Top
1889,,Facebook Ads,"March 10, 2024",5848,3973,94.72,271.0,2904.86,67.94,0.02,6.82,30.67,,Returning Customers,Desktop,,32.0,3m 40s,52.0,Top
1890,!!!,Unknown,,15017,870,139.63,288.0,3779.1,5.79,0.16,33.1,27.07,AdX,,Deskotp,USA,44.0,,41.0,
1891,!!!,Facebook Ads,2024-01-01,24304,4018,105.36,455.0,3591.09,16.53,0.03,11.32,34.08,search_add,unkown_segment,Mobile,USA,20.0,2m 15s,32.0,Bottom
1892,,FB ads,2024/04/05,29878,1430,51.14,316.0,3069.4,4.79,0.04,22.1,60.02,AdX,,Desktop,,37.0,N/A,56.0,Side
1893,Summer Sale,FB ads,15-02-2024,26593,2747,64.17,379.0,3695.48,10.33,0.02,13.8,57.59,AdX,unkown_segment,Deskotp,Europe,33.0,,55.0,Side
1894,Black Friday Deal,,2024/04/05,25574,260,280.88,329.0,2141.89,1.02,1.08,126.54,7.63,,New Users,Deskotp,India,28.0,N/A,51.0,NA
1895,Holiday Offer,Unknown,2024-01-01,28206,885,288.22,199.0,4837.48,3.14,0.33,22.49,16.78,Video Ad,,Unknown,India,38.0,N/A,40.0,Top
1896,!!!,google_ads,"March 10, 2024",44266,3598,440.05,258.0,687.37,8.13,0.12,7.17,1.56,,New Users,Desktop,USA,44.0,3m 40s,33.0,Bottom
1897,Summer Sale,FB ads,15-02-2024,20004,1084,74.17,408.0,519.6,5.42,0.07,37.64,7.01,search_add,Returning Customers,,Europe,20.0,3m 40s,43.0,Bottom
1898,Summer Sale,,"March 10, 2024",37511,2158,138.33,444.0,583.97,5.75,0.06,20.57,4.22,Search Ad,,,Unknown,30.0,N/A,46.0,
1899,!!!,FB ads,2024-01-01,34374,3079,246.78,42.0,1156.06,8.96,0.08,1.36,4.68,AdX,unkown_segment,Desktop,Unknown,45.0,2m 15s,56.0,Side
1900,!!!,google_ads,15-02-2024,28063,2948,234.44,276.0,4708.48,10.5,0.08,9.36,20.08,AdX,Returning Customers,Deskotp,Europe,30.0,3m 40s,45.0,Top
1901,Summer Sale,,,8309,2919,295.58,12.0,3857.81,35.13,0.1,0.41,13.05,search_add,,Deskotp,USA,46.0,3m 40s,44.0,Bottom
1902,Black Friday Deal,Gogle Adz,2024-01-01,47323,458,180.14,430.0,2048.84,0.97,0.39,93.89,11.37,Search Ad,,Desktop,Unknown,48.0,2m 15s,40.0,Bottom
1903,!!!,google_ads,,6922,4191,333.54,165.0,698.09,60.55,0.08,3.94,2.09,Search Ad,unkown_segment,Mobile,Unknown,20.0,,38.0,NA
1904,Summer Sale,Unknown,2024-01-01,12067,3780,61.72,371.0,3341.02,31.33,0.02,9.81,54.13,AdX,New Users,Deskotp,,24.0,3m 40s,38.0,NA
1905,,Gogle Adz,2024-01-01,20372,2967,152.74,37.0,802.35,14.56,0.05,1.25,5.25,Video Ad,New Users,Unknown,,34.0,,42.0,NA
1906,!!!,Unknown,"March 10, 2024",24594,4291,468.53,428.0,3600.52,17.45,0.11,9.97,7.68,Display Ad,,Mobl,India,36.0,,51.0,Top
1907,Black Friday Deal,google_ads,"March 10, 2024",30592,3432,165.53,425.0,1387.86,11.22,0.05,12.38,8.38,search_add,,Deskotp,Unknown,26.0,,43.0,Bottom
1908,Unknown_campaign,Google Ads,2024/04/05,31770,2800,365.78,400.0,3522.43,8.81,0.13,14.29,9.63,AdX,New Users,Unknown,India,29.0,N/A,38.0,NA
1909,Summer Sale,Google Ads,,27990,871,258.22,89.0,929.64,3.11,0.3,10.22,3.6,Search Ad,,Mobile,India,41.0,,45.0,Top
1910,Black Friday Deal,,"March 10, 2024",11459,2993,286.22,452.0,2847.41,26.12,0.1,15.1,9.95,search_add,New Users,Mobl,USA,34.0,3m 40s,35.0,Side
1911,,,2024/04/05,47431,1819,112.76,170.0,3590.37,3.84,0.06,9.35,31.84,AdX,Returning Customers,Desktop,,41.0,3m 40s,48.0,Bottom
1912,Summer Sale,,15-02-2024,45062,134,277.31,205.0,1341.28,0.3,2.07,152.99,4.84,Display Ad,Returning Customers,Desktop,Unknown,20.0,N/A,34.0,
1913,Summer Sale,Gogle Adz,2024-01-01,27460,579,439.74,298.0,4210.36,2.11,0.76,51.47,9.57,search_add,Returning Customers,Mobile,Europe,47.0,3m 40s,30.0,NA
1914,,google_ads,15-02-2024,40539,940,476.72,207.0,4885.51,2.32,0.51,22.02,10.25,Search Ad,New Users,Unknown,,20.0,3m 40s,40.0,Bottom
1915,Black Friday Deal,Unknown,"March 10, 2024",44770,1068,322.93,334.0,2199.83,2.39,0.3,31.27,6.81,Search Ad,,Mobile,Unknown,47.0,2m 15s,34.0,Bottom
1916,!!!,Gogle Adz,2024/04/05,37797,4355,154.33,425.0,1152.33,11.52,0.04,9.76,7.47,Display Ad,unkown_segment,Deskotp,USA,22.0,,40.0,NA
1917,!!!,google_ads,"March 10, 2024",33929,4872,140.71,239.0,4218.31,14.36,0.03,4.91,29.98,search_add,,Mobl,Europe,34.0,,59.0,Bottom
1918,!!!,,2024-01-01,24325,2370,398.01,275.0,3368.86,9.74,0.17,11.6,8.46,Video Ad,unkown_segment,Unknown,Europe,41.0,N/A,34.0,NA
1919,Holiday Offer,FB ads,15-02-2024,49561,424,256.86,443.0,2731.56,0.86,0.61,104.48,10.63,Search Ad,unkown_segment,Unknown,India,28.0,2m 15s,46.0,
1920,Holiday Offer,FB ads,,8845,353,418.05,487.0,4770.81,3.99,1.18,137.96,11.41,AdX,,Mobile,,21.0,3m 40s,32.0,Bottom
1921,Holiday Offer,Gogle Adz,"March 10, 2024",37351,447,108.46,324.0,1363.82,1.2,0.24,72.48,12.57,,unkown_segment,Mobile,India,34.0,N/A,57.0,Side
1922,,Google Ads,2024/04/05,25940,3851,275.64,486.0,3087.32,14.85,0.07,12.62,11.2,Video Ad,New Users,,,21.0,,46.0,Bottom
1923,Summer Sale,FB ads,2024/04/05,49694,4748,93.83,262.0,1411.95,9.55,0.02,5.52,15.05,Search Ad,,,Unknown,21.0,N/A,53.0,
1924,Black Friday Deal,FB ads,2024/04/05,47023,135,69.13,401.0,1078.31,0.29,0.51,297.04,15.6,Display Ad,Returning Customers,Desktop,,26.0,2m 15s,58.0,Top
1925,Black Friday Deal,FB ads,,47597,1703,317.35,20.0,2016.98,3.58,0.19,1.17,6.36,search_add,unkown_segment,Desktop,India,21.0,,57.0,Bottom
1926,,Google Ads,,31614,995,404.14,353.0,4004.83,3.15,0.41,35.48,9.91,Video Ad,New Users,Desktop,Europe,26.0,N/A,38.0,NA
1927,Unknown_campaign,Facebook Ads,15-02-2024,21886,659,183.68,33.0,4551.7,3.01,0.28,5.01,24.78,AdX,,Mobl,Europe,32.0,3m 40s,33.0,Side
1928,!!!,Google Ads,"March 10, 2024",49399,3140,480.69,371.0,4260.56,6.36,0.15,11.82,8.86,AdX,unkown_segment,Desktop,,20.0,,40.0,Top
1929,,FB ads,"March 10, 2024",34576,4242,136.83,480.0,1295.47,12.27,0.03,11.32,9.47,,New Users,Deskotp,USA,25.0,3m 40s,41.0,Side
1930,Summer Sale,,"March 10, 2024",30881,181,364.29,211.0,2108.53,0.59,2.01,116.57,5.79,search_add,unkown_segment,Deskotp,Unknown,42.0,N/A,50.0,Side
1931,Unknown_campaign,FB ads,"March 10, 2024",13332,1381,168.2,55.0,3728.19,10.36,0.12,3.98,22.17,search_add,unkown_segment,Desktop,,40.0,,57.0,NA
1932,,Google Ads,"March 10, 2024",6320,3031,457.16,296.0,961.68,47.96,0.15,9.77,2.1,,,Mobile,Unknown,40.0,2m 15s,32.0,Bottom
1933,Holiday Offer,Facebook Ads,,12583,885,326.16,194.0,656.71,7.03,0.37,21.92,2.01,Search Ad,Returning Customers,,India,25.0,2m 15s,39.0,NA
1934,Summer Sale,FB ads,2024-01-01,8976,3865,447.77,480.0,1878.72,43.06,0.12,12.42,4.2,Display Ad,New Users,Mobl,,44.0,2m 15s,52.0,Bottom
1935,Summer Sale,FB ads,2024-01-01,31995,2196,254.87,102.0,2111.55,6.86,0.12,4.64,8.28,Search Ad,unkown_segment,Mobl,USA,27.0,,54.0,NA
1936,Black Friday Deal,Unknown,2024-01-01,37821,915,108.9,64.0,4047.23,2.42,0.12,6.99,37.16,Video Ad,unkown_segment,Mobl,,36.0,3m 40s,40.0,Bottom
1937,Summer Sale,FB ads,"March 10, 2024",36368,2238,447.89,114.0,4109.25,6.15,0.2,5.09,9.17,Search Ad,New Users,Mobile,USA,45.0,,41.0,Bottom
1938,Holiday Offer,Google Ads,2024-01-01,32192,3949,311.3,147.0,3051.57,12.27,0.08,3.72,9.8,Video Ad,New Users,,,28.0,,40.0,
1939,!!!,,,44004,1954,434.35,357.0,2754.73,4.44,0.22,18.27,6.34,,,Unknown,,41.0,2m 15s,54.0,NA
1940,!!!,Gogle Adz,"March 10, 2024",16114,1390,253.95,135.0,1003.75,8.63,0.18,9.71,3.95,search_add,unkown_segment,Mobile,USA,29.0,,58.0,NA
1941,Unknown_campaign,Gogle Adz,"March 10, 2024",39167,1426,397.22,190.0,4692.66,3.64,0.28,13.32,11.81,Search Ad,Returning Customers,Desktop,Unknown,25.0,2m 15s,45.0,Top
1942,,Gogle Adz,2024-01-01,36480,4198,70.3,134.0,4789.18,11.51,0.02,3.19,68.12,AdX,unkown_segment,Mobile,USA,22.0,2m 15s,31.0,Side
1943,!!!,Facebook Ads,2024/04/05,18131,2861,315.45,366.0,2178.16,15.78,0.11,12.79,6.9,,,Mobl,Unknown,22.0,,48.0,NA
1944,Black Friday Deal,Gogle Adz,2024-01-01,38130,3592,336.2,479.0,2431.21,9.42,0.09,13.34,7.23,Search Ad,New Users,Desktop,Europe,45.0,3m 40s,33.0,NA
1945,Summer Sale,FB ads,2024/04/05,12399,893,284.56,448.0,2100.47,7.2,0.32,50.17,7.38,AdX,,Deskotp,Europe,29.0,3m 40s,56.0,
1946,Summer Sale,Google Ads,,49076,3227,453.61,347.0,787.36,6.58,0.14,10.75,1.74,Video Ad,Returning Customers,Mobl,,34.0,,51.0,NA
1947,,Google Ads,,5870,3883,496.07,422.0,4483.13,66.15,0.13,10.87,9.04,search_add,Returning Customers,,Europe,42.0,3m 40s,54.0,
1948,Holiday Offer,Google Ads,2024-01-01,26874,2261,192.2,423.0,874.36,8.41,0.09,18.71,4.55,search_add,New Users,Desktop,Unknown,27.0,2m 15s,57.0,Side
1949,Black Friday Deal,,"March 10, 2024",27837,1564,60.84,65.0,1442.83,5.62,0.04,4.16,23.72,Display Ad,New Users,Mobile,India,23.0,3m 40s,54.0,
